Time(s),Amplitude
3.984583333333333588e-01,1.193237304687500000e-02
3.984791666666666621e-01,-1.387023925781250000e-02
3.985000000000000209e-01,-1.968383789062500000e-03
3.985208333333333242e-01,2.095031738281250000e-02
3.985416666666666829e-01,3.213500976562500000e-02
3.985624999999999862e-01,2.990722656250000000e-02
3.985833333333333450e-01,-4.959106445312500000e-03
3.986041666666666483e-01,-3.068542480468750000e-02
3.986250000000000071e-01,-1.240539550781250000e-02
3.986458333333333104e-01,8.804321289062500000e-03
3.986666666666666692e-01,1.834106445312500000e-02
3.986874999999999725e-01,1.242065429687500000e-02
3.987083333333333313e-01,-1.570129394531250000e-02
3.987291666666666901e-01,-2.124023437500000000e-02
3.987499999999999933e-01,-1.800537109375000000e-03
3.987708333333333521e-01,5.920410156250000000e-03
3.987916666666666554e-01,1.983642578125000000e-02
3.988125000000000142e-01,2.511596679687500000e-02
3.988333333333333175e-01,-8.392333984375000000e-04
3.988541666666666763e-01,-1.448059082031250000e-02
3.988749999999999796e-01,-1.116943359375000000e-02
3.988958333333333384e-01,3.570556640625000000e-03
3.989166666666666416e-01,5.226135253906250000e-02
3.989375000000000004e-01,7.882690429687500000e-02
3.989583333333333592e-01,4.463195800781250000e-02
3.989791666666666625e-01,2.029418945312500000e-03
3.990000000000000213e-01,-2.859497070312500000e-02
3.990208333333333246e-01,-2.966308593750000000e-02
3.990416666666666834e-01,2.375793457031250000e-02
3.990624999999999867e-01,7.298278808593750000e-02
3.990833333333333455e-01,6.817626953125000000e-02
3.991041666666666488e-01,2.066040039062500000e-02
3.991250000000000075e-01,-3.358459472656250000e-02
3.991458333333333108e-01,-3.108215332031250000e-02
3.991666666666666696e-01,2.059936523437500000e-02
3.991874999999999729e-01,4.655456542968750000e-02
3.992083333333333317e-01,4.110717773437500000e-02
3.992291666666666905e-01,1.867675781250000000e-02
3.992499999999999938e-01,-1.098632812500000000e-03
3.992708333333333526e-01,2.339172363281250000e-02
3.992916666666666559e-01,4.403686523437500000e-02
3.993125000000000147e-01,1.809692382812500000e-02
3.993333333333333179e-01,-5.340576171875000000e-04
3.993541666666666767e-01,-7.904052734375000000e-03
3.993749999999999800e-01,5.340576171875000000e-04
3.993958333333333388e-01,4.777526855468750000e-02
3.994166666666666421e-01,5.107116699218750000e-02
3.994375000000000009e-01,8.956909179687500000e-03
3.994583333333333597e-01,1.777648925781250000e-02
3.994791666666666630e-01,2.760314941406250000e-02
3.995000000000000218e-01,1.158142089843750000e-02
3.995208333333333250e-01,2.906799316406250000e-02
3.995416666666666838e-01,2.845764160156250000e-02
3.995624999999999871e-01,6.088256835937500000e-03
3.995833333333333459e-01,2.462768554687500000e-02
3.996041666666666492e-01,2.285766601562500000e-02
3.996250000000000080e-01,5.386352539062500000e-03
3.996458333333333113e-01,3.297424316406250000e-02
3.996666666666666701e-01,3.762817382812500000e-02
3.996874999999999734e-01,1.618957519531250000e-02
3.997083333333333321e-01,2.314758300781250000e-02
3.997291666666666909e-01,7.675170898437500000e-03
3.997499999999999942e-01,-8.270263671875000000e-03
3.997708333333333530e-01,2.030944824218750000e-02
3.997916666666666563e-01,2.412414550781250000e-02
3.998125000000000151e-01,1.017761230468750000e-02
3.998333333333333184e-01,1.211547851562500000e-02
3.998541666666666772e-01,-9.277343750000000000e-03
3.998749999999999805e-01,-1.019287109375000000e-02
3.998958333333333393e-01,2.478027343750000000e-02
3.999166666666666425e-01,1.963806152343750000e-02
3.999375000000000013e-01,5.477905273437500000e-03
3.999583333333333601e-01,9.963989257812500000e-03
3.999791666666666634e-01,-1.704406738281250000e-02
4.000000000000000222e-01,-3.224182128906250000e-02
4.000208333333333255e-01,-7.003784179687500000e-03
4.000416666666666843e-01,1.110839843750000000e-02
4.000624999999999876e-01,2.458190917968750000e-02
4.000833333333333464e-01,1.582336425781250000e-02
4.001041666666666496e-01,-3.144836425781250000e-02
4.001250000000000084e-01,-4.769897460937500000e-02
4.001458333333333117e-01,-2.275085449218750000e-02
4.001666666666666705e-01,8.056640625000000000e-03
4.001874999999999738e-01,4.664611816406250000e-02
4.002083333333333326e-01,4.885864257812500000e-02
4.002291666666666914e-01,5.523681640625000000e-03
4.002499999999999947e-01,-9.307861328125000000e-03
4.002708333333333535e-01,-3.204345703125000000e-03
4.002916666666666567e-01,-7.781982421875000000e-04
4.003125000000000155e-01,2.436828613281250000e-02
4.003333333333333188e-01,3.643798828125000000e-02
4.003541666666666776e-01,1.400756835937500000e-02
4.003749999999999809e-01,3.997802734375000000e-03
4.003958333333333397e-01,2.670288085937500000e-03
4.004166666666666430e-01,-1.998901367187500000e-03
4.004375000000000018e-01,4.013061523437500000e-03
4.004583333333333606e-01,-9.155273437500000000e-05
4.004791666666666639e-01,-9.445190429687500000e-03
4.005000000000000226e-01,-3.417968750000000000e-03
4.005208333333333259e-01,-4.562377929687500000e-03
4.005416666666666847e-01,-1.487731933593750000e-02
4.005624999999999880e-01,-1.817321777343750000e-02
4.005833333333333468e-01,-2.210998535156250000e-02
4.006041666666666501e-01,-1.510620117187500000e-02
4.006250000000000089e-01,5.157470703125000000e-03
4.006458333333333122e-01,1.153564453125000000e-02
4.006666666666666710e-01,2.105712890625000000e-03
4.006874999999999742e-01,-9.475708007812500000e-03
4.007083333333333330e-01,-1.387023925781250000e-02
4.007291666666666918e-01,-8.239746093750000000e-03
4.007499999999999951e-01,-7.232666015625000000e-03
4.007708333333333539e-01,-1.153564453125000000e-02
4.007916666666666572e-01,-7.751464843750000000e-03
4.008125000000000160e-01,-2.624511718750000000e-03
4.008333333333333193e-01,-5.096435546875000000e-03
4.008541666666666781e-01,-1.426696777343750000e-02
4.008749999999999813e-01,-2.046203613281250000e-02
4.008958333333333401e-01,-1.597595214843750000e-02
4.009166666666666434e-01,-1.687622070312500000e-02
4.009375000000000022e-01,-2.113342285156250000e-02
4.009583333333333610e-01,-6.851196289062500000e-03
4.009791666666666643e-01,7.766723632812500000e-03
4.010000000000000231e-01,1.400756835937500000e-02
4.010208333333333264e-01,1.762390136718750000e-02
4.010416666666666852e-01,-7.003784179687500000e-03
4.010624999999999885e-01,-2.645874023437500000e-02
4.010833333333333472e-01,-5.996704101562500000e-03
4.011041666666666505e-01,2.136230468750000000e-03
4.011250000000000093e-01,-2.899169921875000000e-04
4.011458333333333126e-01,1.306152343750000000e-02
4.011666666666666714e-01,-5.264282226562500000e-03
4.011874999999999747e-01,-2.670288085937500000e-02
4.012083333333333335e-01,-3.204345703125000000e-03
4.012291666666666923e-01,6.286621093750000000e-03
4.012499999999999956e-01,2.777099609375000000e-03
4.012708333333333544e-01,1.103210449218750000e-02
4.012916666666666576e-01,-1.608276367187500000e-02
4.013125000000000164e-01,-3.974914550781250000e-02
4.013333333333333197e-01,-1.121520996093750000e-02
4.013541666666666785e-01,1.248168945312500000e-02
4.013749999999999818e-01,1.446533203125000000e-02
4.013958333333333406e-01,4.180908203125000000e-03
4.014166666666666439e-01,-2.610778808593750000e-02
4.014375000000000027e-01,-2.899169921875000000e-02
4.014583333333333059e-01,-3.448486328125000000e-03
4.014791666666666647e-01,9.338378906250000000e-03
4.015000000000000235e-01,2.429199218750000000e-02
4.015208333333333268e-01,3.015136718750000000e-02
4.015416666666666856e-01,1.785278320312500000e-02
4.015624999999999889e-01,1.400756835937500000e-02
4.015833333333333477e-01,-2.059936523437500000e-03
4.016041666666666510e-01,-1.640319824218750000e-02
4.016250000000000098e-01,3.921508789062500000e-03
4.016458333333333131e-01,9.750366210937500000e-03
4.016666666666666718e-01,6.332397460937500000e-03
4.016874999999999751e-01,1.585388183593750000e-02
4.017083333333333339e-01,-4.882812500000000000e-04
4.017291666666666927e-01,1.235961914062500000e-03
4.017499999999999960e-01,3.623962402343750000e-02
4.017708333333333548e-01,2.096557617187500000e-02
4.017916666666666581e-01,-3.128051757812500000e-03
4.018125000000000169e-01,-1.983642578125000000e-04
4.018333333333333202e-01,-2.090454101562500000e-02
4.018541666666666790e-01,-1.156616210937500000e-02
4.018749999999999822e-01,2.246093750000000000e-02
4.018958333333333410e-01,2.838134765625000000e-03
4.019166666666666443e-01,-6.103515625000000000e-05
4.019375000000000031e-01,2.705383300781250000e-02
4.019583333333333064e-01,1.458740234375000000e-02
4.019791666666666652e-01,1.921081542968750000e-02
4.020000000000000240e-01,2.952575683593750000e-02
4.020208333333333273e-01,-5.432128906250000000e-03
4.020416666666666861e-01,-1.083374023437500000e-03
4.020624999999999893e-01,2.890014648437500000e-02
4.020833333333333481e-01,1.644897460937500000e-02
4.021041666666666514e-01,1.799011230468750000e-02
4.021250000000000102e-01,1.248168945312500000e-02
4.021458333333333135e-01,-2.474975585937500000e-02
4.021666666666666723e-01,-1.359558105468750000e-02
4.021874999999999756e-01,1.313781738281250000e-02
4.022083333333333344e-01,7.888793945312500000e-03
4.022291666666666932e-01,1.666259765625000000e-02
4.022499999999999964e-01,9.872436523437500000e-03
4.022708333333333552e-01,-1.484680175781250000e-02
4.022916666666666585e-01,-2.593994140625000000e-03
4.023125000000000173e-01,1.296997070312500000e-03
4.023333333333333206e-01,-1.228332519531250000e-02
4.023541666666666794e-01,3.768920898437500000e-03
4.023749999999999827e-01,1.626586914062500000e-02
4.023958333333333415e-01,2.032470703125000000e-02
4.024166666666666448e-01,3.173828125000000000e-02
4.024375000000000036e-01,1.150512695312500000e-02
4.024583333333333068e-01,-1.408386230468750000e-02
4.024791666666666656e-01,-9.262084960937500000e-03
4.025000000000000244e-01,-9.155273437500000000e-04
4.025208333333333277e-01,1.133728027343750000e-02
4.025416666666666865e-01,1.959228515625000000e-02
4.025624999999999898e-01,9.216308593750000000e-03
4.025833333333333486e-01,1.150512695312500000e-02
4.026041666666666519e-01,9.750366210937500000e-03
4.026250000000000107e-01,-1.034545898437500000e-02
4.026458333333333139e-01,3.723144531250000000e-03
4.026666666666666727e-01,3.036499023437500000e-02
4.026874999999999760e-01,2.055358886718750000e-02
4.027083333333333348e-01,-7.629394531250000000e-05
4.027291666666666936e-01,-2.406311035156250000e-02
4.027499999999999969e-01,-3.422546386718750000e-02
4.027708333333333557e-01,8.346557617187500000e-03
4.027916666666666590e-01,5.206298828125000000e-02
4.028125000000000178e-01,4.592895507812500000e-02
4.028333333333333210e-01,1.771545410156250000e-02
4.028541666666666798e-01,-1.768493652343750000e-02
4.028749999999999831e-01,-3.352355957031250000e-02
4.028958333333333419e-01,3.280639648437500000e-03
4.029166666666666452e-01,3.933715820312500000e-02
4.029375000000000040e-01,2.812194824218750000e-02
4.029583333333333073e-01,6.408691406250000000e-04
4.029791666666666661e-01,-1.481628417968750000e-02
4.030000000000000249e-01,-1.074218750000000000e-02
4.030208333333333282e-01,7.659912109375000000e-03
4.030416666666666869e-01,9.613037109375000000e-03
4.030624999999999902e-01,-1.292419433593750000e-02
4.030833333333333490e-01,-3.395080566406250000e-02
4.031041666666666523e-01,-3.239440917968750000e-02
4.031250000000000111e-01,-7.019042968750000000e-03
4.031458333333333144e-01,1.617431640625000000e-02
4.031666666666666732e-01,1.400756835937500000e-02
4.031874999999999765e-01,9.155273437500000000e-04
4.032083333333333353e-01,-7.843017578125000000e-03
4.032291666666666941e-01,-1.341247558593750000e-02
4.032499999999999973e-01,-1.336669921875000000e-02
4.032708333333333561e-01,-9.643554687500000000e-03
4.032916666666666594e-01,-3.921508789062500000e-03
4.033125000000000182e-01,6.118774414062500000e-03
4.033333333333333215e-01,5.187988281250000000e-03
4.033541666666666803e-01,-7.736206054687500000e-03
4.033749999999999836e-01,-9.704589843750000000e-03
4.033958333333333424e-01,-1.892089843750000000e-03
4.034166666666666456e-01,4.440307617187500000e-03
4.034375000000000044e-01,1.133728027343750000e-02
4.034583333333333077e-01,1.139831542968750000e-02
4.034791666666666665e-01,7.751464843750000000e-03
4.035000000000000253e-01,6.729125976562500000e-03
4.035208333333333286e-01,-5.584716796875000000e-03
4.035416666666666874e-01,-1.364135742187500000e-02
4.035624999999999907e-01,0.000000000000000000e+00
4.035833333333333495e-01,4.379272460937500000e-03
4.036041666666666528e-01,-2.670288085937500000e-03
4.036250000000000115e-01,-1.647949218750000000e-03
4.036458333333333148e-01,-1.181030273437500000e-02
4.036666666666666736e-01,-1.918029785156250000e-02
4.036874999999999769e-01,-1.095581054687500000e-02
4.037083333333333357e-01,-2.038574218750000000e-02
4.037291666666666390e-01,-2.580261230468750000e-02
4.037499999999999978e-01,-2.197265625000000000e-03
4.037708333333333566e-01,1.968383789062500000e-03
4.037916666666666599e-01,-1.167297363281250000e-02
4.038125000000000187e-01,-1.921081542968750000e-02
4.038333333333333219e-01,-4.295349121093750000e-02
4.038541666666666807e-01,-4.658508300781250000e-02
4.038749999999999840e-01,-8.514404296875000000e-03
4.038958333333333428e-01,1.150512695312500000e-02
4.039166666666666461e-01,1.138305664062500000e-02
4.039375000000000049e-01,7.888793945312500000e-03
4.039583333333333082e-01,-2.288818359375000000e-02
4.039791666666666670e-01,-4.052734375000000000e-02
4.040000000000000258e-01,-1.634216308593750000e-02
4.040208333333333290e-01,6.958007812500000000e-03
4.040416666666666878e-01,1.701354980468750000e-02
4.040624999999999911e-01,1.416015625000000000e-02
4.040833333333333499e-01,6.866455078125000000e-04
4.041041666666666532e-01,3.784179687500000000e-03
4.041250000000000120e-01,4.058837890625000000e-03
4.041458333333333153e-01,-1.470947265625000000e-02
4.041666666666666741e-01,-2.355957031250000000e-02
4.041874999999999774e-01,-3.247070312500000000e-02
4.042083333333333361e-01,-3.437805175781250000e-02
4.042291666666666394e-01,-6.866455078125000000e-03
4.042499999999999982e-01,2.548217773437500000e-03
4.042708333333333570e-01,-1.448059082031250000e-02
4.042916666666666603e-01,-1.551818847656250000e-02
4.043125000000000191e-01,-8.148193359375000000e-03
4.043333333333333224e-01,5.218505859375000000e-03
4.043541666666666812e-01,1.325988769531250000e-02
4.043749999999999845e-01,-2.088928222656250000e-02
4.043958333333333433e-01,-5.480957031250000000e-02
4.044166666666666465e-01,-4.362487792968750000e-02
4.044375000000000053e-01,-7.293701171875000000e-03
4.044583333333333086e-01,3.744506835937500000e-02
4.044791666666666674e-01,4.026794433593750000e-02
4.045000000000000262e-01,-1.448059082031250000e-02
4.045208333333333295e-01,-4.281616210937500000e-02
4.045416666666666883e-01,-3.494262695312500000e-02
4.045624999999999916e-01,-2.824401855468750000e-02
4.045833333333333504e-01,3.036499023437500000e-03
4.046041666666666536e-01,3.283691406250000000e-02
4.046250000000000124e-01,2.824401855468750000e-02
4.046458333333333157e-01,2.008056640625000000e-02
4.046666666666666745e-01,-5.874633789062500000e-03
4.046874999999999778e-01,-3.562927246093750000e-02
4.047083333333333366e-01,-1.930236816406250000e-02
4.047291666666666399e-01,6.195068359375000000e-03
4.047499999999999987e-01,1.969909667968750000e-02
4.047708333333333575e-01,3.086853027343750000e-02
4.047916666666666607e-01,2.929687500000000000e-03
4.048125000000000195e-01,-3.094482421875000000e-02
4.048333333333333228e-01,-2.493286132812500000e-02
4.048541666666666816e-01,-2.168273925781250000e-02
4.048749999999999849e-01,-1.420593261718750000e-02
4.048958333333333437e-01,1.217651367187500000e-02
4.049166666666666470e-01,8.575439453125000000e-03
4.049375000000000058e-01,-1.072692871093750000e-02
4.049583333333333091e-01,-1.486206054687500000e-02
4.049791666666666679e-01,-1.672363281250000000e-02
4.050000000000000266e-01,-3.372192382812500000e-03
4.050208333333333299e-01,8.590698242187500000e-03
4.050416666666666887e-01,-1.037597656250000000e-03
4.050624999999999920e-01,-2.166748046875000000e-03
4.050833333333333508e-01,-1.004028320312500000e-02
4.051041666666666541e-01,-3.024291992187500000e-02
