Frequency(Hz),Magnitude,Power(dB)
2.526200000000000273e+03,6.283021964703248887e-04,-6.403662705834500457e+01
2.526400000000000091e+03,4.437632664580117015e-04,-6.705697104982290568e+01
2.526600000000000364e+03,7.871641978405671987e-04,-6.207869223468602371e+01
2.526800000000000182e+03,6.050677524058634561e-04,-6.436391841527724011e+01
2.527000000000000000e+03,5.069642477278793816e-04,-6.590045162711939497e+01
2.527200000000000273e+03,2.987145973730062046e-04,-7.049486817389906435e+01
2.527400000000000091e+03,4.778137943784675204e-04,-6.641482451055237846e+01
2.527600000000000364e+03,3.767504729331205317e-04,-6.847892157142767644e+01
2.527800000000000182e+03,4.788913024434560822e-04,-6.639525919587291014e+01
2.528000000000000000e+03,4.852827442691874248e-04,-6.628010123204668957e+01
2.528200000000000273e+03,4.630098702992136751e-04,-6.668819313863401987e+01
2.528400000000000091e+03,9.144407584844807145e-04,-6.077688754600185916e+01
2.528600000000000364e+03,1.029806762234931720e-03,-5.974488437057119938e+01
2.528800000000000182e+03,8.253399632229531336e-04,-6.166734146169635267e+01
2.529000000000000000e+03,1.413041646977186531e-04,-7.699689461062453688e+01
2.529200000000000273e+03,4.802763778421715798e-04,-6.637017365941326830e+01
2.529400000000000091e+03,5.600858285334349906e-04,-6.503490676612342725e+01
2.529600000000000364e+03,2.903191665225315866e-04,-7.074248284059885350e+01
2.529800000000000182e+03,5.648021777073460080e-04,-6.496207121101821258e+01
2.530000000000000000e+03,6.106735311515196305e-04,-6.428381664814656915e+01
2.530200000000000273e+03,3.985300456740340207e-04,-6.799077644120598052e+01
2.530400000000000091e+03,1.047252874203311339e-03,-5.959896795133290937e+01
2.530600000000000364e+03,1.707212716537416476e-03,-5.535424675067673661e+01
2.530800000000000182e+03,9.538645370759030791e-04,-6.041026503300510342e+01
2.531000000000000000e+03,7.460589509961571128e-04,-6.254453593025637304e+01
2.531200000000000273e+03,5.750666185473277776e-04,-6.480563532130203441e+01
2.531400000000000091e+03,5.204237449471609250e-04,-6.567285626020562006e+01
2.531600000000000364e+03,7.375880833498907503e-04,-6.264372099166568120e+01
2.531800000000000182e+03,9.968779156336315950e-04,-6.002715962972216346e+01
2.532000000000000000e+03,7.839870591532044570e-04,-6.211382101045857951e+01
2.532200000000000273e+03,3.200875448129606826e-04,-6.989462178066690967e+01
2.532400000000000091e+03,3.071525770083362284e-04,-7.025291390414493264e+01
2.532600000000000364e+03,1.303655054127789408e-03,-5.769674547983824198e+01
2.532800000000000182e+03,1.009403134927550332e-03,-5.991870615553123969e+01
2.533000000000000000e+03,1.124875329829413571e-03,-5.897791138453050763e+01
2.533200000000000273e+03,1.369992418028243095e-03,-5.726563609319187265e+01
2.533400000000000091e+03,6.914219264716254436e-04,-6.320513578708685998e+01
2.533600000000000364e+03,3.791078394903392239e-04,-6.842474240481146808e+01
2.533800000000000182e+03,7.616084749018232599e-04,-6.236536349804988788e+01
2.534000000000000000e+03,7.768963678097797138e-04,-6.219273706168519311e+01
2.534200000000000273e+03,1.616830898700508850e-04,-7.582670262304465325e+01
2.534400000000000091e+03,7.594425559842317821e-04,-6.239010026564411504e+01
2.534600000000000364e+03,2.377028126265666593e-04,-7.247930993465003269e+01
2.534800000000000182e+03,6.592639369607811986e-04,-6.361881228993333792e+01
2.535000000000000000e+03,5.162756545113212931e-04,-6.574236539869487217e+01
2.535200000000000273e+03,9.995045867228200855e-04,-6.000430330229123399e+01
2.535400000000000091e+03,6.331582328293863977e-04,-6.396975346234935245e+01
2.535600000000000364e+03,2.810485921622510341e-04,-7.102436862642383630e+01
2.535800000000000182e+03,2.791886959526556776e-04,-7.108204028498687421e+01
2.536000000000000000e+03,1.429065194408871576e-04,-7.689895308407290031e+01
2.536200000000000273e+03,3.354675505747806911e-04,-6.948698705709684020e+01
2.536400000000000091e+03,6.660793105361961265e-04,-6.352947981594005711e+01
2.536600000000000364e+03,5.976658758768204445e-04,-6.447082934240418695e+01
2.536800000000000182e+03,9.268223370357856709e-04,-6.066006922222294406e+01
2.537000000000000000e+03,8.072078833937888906e-04,-6.186029103040002042e+01
2.537200000000000273e+03,3.654676813075988955e-04,-6.874301806589110697e+01
2.537400000000000091e+03,7.133391392052332866e-04,-6.293407771497132330e+01
2.537600000000000364e+03,1.125182835358661112e-03,-5.897553726024280252e+01
2.537800000000000182e+03,1.185537008499858765e-03,-5.852169695240849734e+01
2.538000000000000000e+03,4.230655601852558508e-04,-6.747184448970108406e+01
2.538200000000000273e+03,2.420539886232162181e-04,-7.232175154271718043e+01
2.538400000000000091e+03,1.197294947143620917e-04,-7.843596975168257757e+01
2.538600000000000364e+03,5.947089614463139462e-04,-6.451390888408705848e+01
2.538800000000000182e+03,8.470348337814427413e-04,-6.144197355877777511e+01
2.539000000000000000e+03,5.880504696059579706e-04,-6.461170650036589791e+01
2.539200000000000273e+03,1.016953894168367081e-03,-5.985397387233654598e+01
2.539400000000000091e+03,7.621066521766912570e-04,-6.235968381115959147e+01
2.539600000000000364e+03,1.318147109056147395e-04,-7.760071578069815246e+01
2.539800000000000182e+03,5.447963624164847956e-04,-6.527531442271262563e+01
2.540000000000000000e+03,1.570095516345128089e-04,-7.608147299986961798e+01
2.540200000000000273e+03,8.488787006103396676e-04,-6.142308624184772015e+01
2.540400000000000091e+03,2.378029690689315294e-04,-7.247565089416988826e+01
2.540600000000000364e+03,8.544576637891307391e-04,-6.136618799547483150e+01
2.540800000000000182e+03,6.763840734735750235e-04,-6.339613125784036640e+01
2.541000000000000000e+03,4.191101283684556668e-04,-6.755343480194522954e+01
2.541200000000000273e+03,5.461076280094456564e-04,-6.525443355377507260e+01
2.541400000000000091e+03,1.110594111526958363e-03,-5.908889188844591445e+01
2.541600000000000364e+03,4.906179648226960703e-04,-6.618512929754680840e+01
2.541800000000000182e+03,8.410696781699026747e-04,-6.150335944154388557e+01
2.542000000000000000e+03,2.830757061401694319e-04,-7.096194494465298419e+01
2.542200000000000273e+03,1.754957693255563438e-04,-7.511466202273570048e+01
2.542400000000000091e+03,4.503229957808396375e-04,-6.692951557493388748e+01
2.542600000000000364e+03,7.843770017987389482e-04,-6.210950186223720237e+01
2.542800000000000182e+03,7.215572090825286920e-04,-6.283458339453144958e+01
2.543000000000000000e+03,3.610299876946608836e-04,-6.884913206298043065e+01
2.543200000000000273e+03,2.965405582422374060e-04,-7.055831505512183810e+01
2.543400000000000091e+03,7.654704813703517565e-04,-6.232142990973972019e+01
2.543600000000000364e+03,9.561411767842100794e-04,-6.038955865668084755e+01
2.543800000000000182e+03,6.894649785568916431e-04,-6.322975451939626623e+01
2.544000000000000000e+03,4.628431279069393804e-04,-6.669132172540294334e+01
2.544200000000000273e+03,3.149155584685348476e-04,-7.003611489032341808e+01
2.544400000000000091e+03,3.826385609330152922e-04,-6.834422303946134036e+01
2.544600000000000364e+03,2.886066315403262817e-04,-7.079387087048290539e+01
2.544800000000000182e+03,5.509597897282549669e-04,-6.517760033889001647e+01
2.545000000000000000e+03,6.879811897708119645e-04,-6.324846745214394872e+01
2.545200000000000273e+03,3.537349102787974600e-04,-6.902643909104257602e+01
2.545400000000000091e+03,1.827033308830726456e-05,-9.476502315734688864e+01
2.545600000000000364e+03,2.232207814163223217e-04,-7.302530362661566699e+01
2.545800000000000182e+03,1.310310861403342722e-04,-7.765250655150123293e+01
2.546000000000000000e+03,1.837678771193620498e-04,-7.471460330535437322e+01
2.546200000000000273e+03,1.995037857326259804e-04,-7.400097282302301949e+01
2.546400000000000091e+03,1.723431682221367547e-04,-7.527211351185422927e+01
2.546600000000000364e+03,3.195916465155216029e-04,-6.990808889811519578e+01
2.546800000000000182e+03,6.366411735617335534e-05,-8.392209190938427810e+01
2.547000000000000000e+03,2.780225571135391685e-04,-7.111839620693118036e+01
2.547200000000000273e+03,3.553107829809609491e-04,-6.898782980201792725e+01
2.547400000000000091e+03,4.398409059011056934e-04,-6.713408568566146073e+01
2.547600000000000364e+03,1.423888162254965267e-04,-7.693047631081618931e+01
2.547800000000000182e+03,2.220278694865792735e-04,-7.307184625616241647e+01
2.548000000000000000e+03,5.401772231885591889e-04,-6.534927303165676449e+01
2.548200000000000273e+03,3.644853193798342698e-04,-6.876639680423343748e+01
2.548400000000000091e+03,1.633157787765430677e-04,-7.573943175783516324e+01
2.548600000000000364e+03,6.032396661422402074e-04,-6.439020074174129604e+01
2.548800000000000182e+03,8.253586159267562068e-04,-6.166714516261534129e+01
2.549000000000000000e+03,3.244942804820187283e-04,-6.977585639618024516e+01
2.549200000000000273e+03,1.903946862457636181e-04,-7.440689896941927373e+01
2.549400000000000091e+03,6.139615626058218464e-04,-6.423717493022411418e+01
2.549600000000000364e+03,9.315479644198978006e-04,-6.061589464415101247e+01
2.549800000000000182e+03,5.543048051916079797e-04,-6.512502556406192866e+01
2.550000000000000000e+03,7.588636579676078355e-04,-6.239672375676757099e+01
2.550200000000000273e+03,7.125290699104263464e-04,-6.294394703139056446e+01
2.550400000000000091e+03,9.390045676652750400e-04,-6.054664497818717450e+01
2.550600000000000364e+03,1.083684231807401305e-03,-5.930194411461012294e+01
2.550800000000000182e+03,5.479043464038058043e-04,-6.522590350250121105e+01
2.551000000000000000e+03,7.889448159462129125e-04,-6.205906636257259379e+01
2.551200000000000273e+03,9.056060431792127986e-04,-6.086121280218443985e+01
2.551400000000000091e+03,2.760363507797850588e-04,-7.118067130599487768e+01
2.551600000000000364e+03,2.567618175561734123e-04,-7.180938779132122818e+01
2.551800000000000182e+03,5.148741334697420034e-04,-6.576597683200876077e+01
2.552000000000000000e+03,3.481595920524799704e-04,-6.916443020903143690e+01
2.552200000000000273e+03,3.696332777025348668e-04,-6.864457638228914504e+01
2.552400000000000091e+03,5.713623856337398483e-04,-6.486176555617801398e+01
2.552600000000000364e+03,7.706494885409379426e-04,-6.226286098258812274e+01
2.552800000000000182e+03,8.808104119510398950e-04,-6.110235021916640363e+01
2.553000000000000000e+03,8.746299902440808844e-04,-6.116351171059459091e+01
2.553200000000000273e+03,5.021971919788033138e-04,-6.598251266965162642e+01
2.553400000000000091e+03,4.148433872365676531e-04,-6.764231447300156219e+01
2.553600000000000364e+03,7.604179914373661179e-04,-6.237895118389747751e+01
2.553800000000000182e+03,1.357906548335767721e-03,-5.734260170723979400e+01
2.554000000000000000e+03,7.852026346198272104e-04,-6.210036393110356556e+01
2.554200000000000273e+03,4.796830378948460693e-04,-6.638091095684147547e+01
2.554400000000000091e+03,2.784508916987546759e-04,-7.110502462077229779e+01
2.554600000000000364e+03,4.698262382115765603e-04,-6.656125281122251636e+01
2.554800000000000182e+03,5.596207355279304851e-04,-6.504212248880948266e+01
2.555000000000000000e+03,5.075514764820995102e-04,-6.589039637889831624e+01
2.555200000000000273e+03,7.216565552313334480e-04,-6.283338757782348694e+01
2.555400000000000091e+03,1.326187938160830644e-03,-5.754789787238266996e+01
2.555600000000000364e+03,1.617191624951724296e-03,-5.582476979169675246e+01
2.555800000000000182e+03,1.336962562571982404e-03,-5.747761442267922405e+01
2.556000000000000000e+03,5.874482946977013179e-04,-6.462060557286579865e+01
2.556200000000000273e+03,8.125671422378457839e-04,-6.180281379530172359e+01
2.556400000000000091e+03,1.929460579707030455e-04,-7.429127729740862662e+01
2.556600000000000364e+03,4.214253474267834259e-04,-6.750558486846674100e+01
2.556800000000000182e+03,1.800894755131997419e-05,-9.489018510412466867e+01
2.557000000000000000e+03,6.545648991166942406e-04,-6.368094441981723719e+01
2.557200000000000273e+03,8.799230574645210004e-04,-6.111110505123004799e+01
2.557400000000000091e+03,6.713336040744834459e-04,-6.346123097329475371e+01
2.557600000000000364e+03,7.362467361273668243e-04,-6.265953116987961380e+01
2.557800000000000182e+03,1.095632343898131139e-03,-5.920670231774984416e+01
2.558000000000000000e+03,6.754674117547658247e-04,-6.340791069168255945e+01
2.558200000000000273e+03,3.256074003012343816e-04,-6.974611199568606423e+01
2.558400000000000091e+03,5.831011956998980589e-04,-6.468511987078368008e+01
2.558600000000000364e+03,2.769149438573620175e-04,-7.115306899727593759e+01
2.558800000000000182e+03,1.301368357497756020e-03,-5.771199447764159629e+01
2.559000000000000000e+03,1.806109491167934636e-03,-5.486511802180696407e+01
2.559200000000000273e+03,1.500059714746537548e-03,-5.647782846293395664e+01
2.559400000000000091e+03,8.933388239430748237e-04,-6.097967485642872276e+01
2.559600000000000364e+03,4.844354911346732064e-04,-6.629527914106810726e+01
2.559800000000000182e+03,1.094341310165877117e-03,-5.921694333299814872e+01
2.560000000000000000e+03,2.173856153867742059e-04,-7.325537994395693886e+01
2.560200000000000273e+03,3.330291673940154640e-04,-6.955035195995273511e+01
2.560400000000000091e+03,8.968255552771008500e-04,-6.094583952953937001e+01
2.560600000000000364e+03,7.436592910534010285e-04,-6.257251866695451525e+01
2.560800000000000182e+03,9.855777815602457343e-05,-8.012617309934165633e+01
2.561000000000000000e+03,2.030283231575452196e-04,-7.384886316721521382e+01
2.561200000000000273e+03,8.380151694397382873e-04,-6.153496136073565026e+01
2.561400000000000091e+03,1.183460446518124886e-03,-5.853692431473304936e+01
2.561600000000000364e+03,9.575424915461646942e-04,-6.037683798975412230e+01
2.561800000000000182e+03,8.745426451032139743e-04,-6.116437917233341182e+01
2.562000000000000000e+03,1.014811339723740687e-03,-5.987229291452265301e+01
2.562200000000000273e+03,5.177443230368127891e-04,-6.571769140957412958e+01
2.562400000000000091e+03,8.326507260230401816e-04,-6.159074165549373703e+01
2.562600000000000364e+03,9.385933500735141669e-04,-6.055044961629650402e+01
2.562800000000000182e+03,1.825509710833599834e-04,-7.477231229134579849e+01
2.563000000000000000e+03,7.448748343262172420e-04,-6.255833279715653106e+01
2.563200000000000273e+03,2.444775257843803868e-04,-7.223521761367096872e+01
2.563400000000000091e+03,4.358836292890187628e-04,-6.721258684134301120e+01
2.563600000000000364e+03,5.510939127973582920e-05,-8.517547195928491988e+01
2.563800000000000182e+03,3.034624327386876595e-04,-7.035789843637454055e+01
2.564000000000000000e+03,4.985788067669046477e-04,-6.604532198028368839e+01
2.564200000000000273e+03,5.652444161901295713e-04,-6.495527284678762214e+01
2.564400000000000091e+03,3.522279263083344402e-04,-6.906352181537010892e+01
2.564600000000000364e+03,6.860600261737798871e-04,-6.327275642285588475e+01
2.564800000000000182e+03,1.216728310236793323e-03,-5.829612702370617683e+01
2.565000000000000000e+03,9.771734064870174572e-04,-6.020056632604059388e+01
2.565200000000000273e+03,6.772781795199914450e-04,-6.338465704201041007e+01
2.565400000000000091e+03,1.151970055788422050e-03,-5.877117544159462170e+01
2.565600000000000364e+03,1.612456676586817563e-03,-5.585023836413517984e+01
2.565800000000000182e+03,1.571672922287498412e-03,-5.607275602836033812e+01
2.566000000000000000e+03,7.982230138173139694e-04,-6.195751401367640199e+01
2.566200000000000273e+03,4.844891384838389821e-04,-6.629431730184083449e+01
2.566400000000000091e+03,5.004542170030154948e-04,-6.601271120201499798e+01
2.566600000000000364e+03,8.755727154967492222e-04,-6.115415461460447943e+01
2.566800000000000182e+03,1.017069606125510896e-03,-5.985298562299560388e+01
2.567000000000000000e+03,1.108949779739166379e-03,-5.910176163688326056e+01
2.567200000000000273e+03,1.459754361314100123e-03,-5.671440377560255541e+01
2.567400000000000091e+03,1.075601934759808651e-03,-5.936696769751095815e+01
2.567600000000000364e+03,7.415328242216902895e-04,-6.259739122877775941e+01
2.567800000000000182e+03,9.164844202280338645e-04,-6.075749732077441934e+01
2.568000000000000000e+03,1.309530390597265625e-03,-5.765768770355342099e+01
2.568200000000000273e+03,1.291870621854241362e-03,-5.777561888462764017e+01
2.568400000000000091e+03,1.478538717592020688e-03,-5.660334538021800910e+01
2.568600000000000364e+03,4.118511748413430885e-04,-6.770519170732677594e+01
2.568800000000000182e+03,6.217763252261300890e-04,-6.412731496680530086e+01
2.569000000000000000e+03,1.648923914195359497e-04,-7.565598240067016889e+01
2.569200000000000273e+03,1.373959798003948792e-04,-7.724051316872360928e+01
